1575941098501.0	-5.267	-7.573	3.562
1575941098502.0	-5.265	-7.585	3.567
1575941098503.0	-5.253	-7.594	3.572
1575941098524.0	-5.25	-7.592	3.574
1575941098525.0	-5.243	-7.575	3.582
1575941098526.0	-5.245	-7.575	3.584
1575941098527.0	-5.241	-7.57	3.565
1575941098528.0	-5.236	-7.553	3.56
1575941098529.0	-5.234	-7.546	3.562
1575941098530.0	-5.222	-7.541	3.55
1575941098531.0	-5.222	-7.532	3.553
1575941098532.0	-5.217	-7.51	3.553
1575941098533.0	-5.202	-7.498	3.555
1575941098534.0	-5.193	-7.491	3.543
1575941098535.0	-5.193	-7.491	3.543
1575941098570.0	-5.193	-7.482	3.534
1575941098571.0	-5.212	-7.474	3.529
1575941098572.0	-5.226	-7.453	3.503
1575941098573.0	-5.226	-7.45	3.493
1575941098574.0	-5.229	-7.436	3.5
1575941098575.0	-5.241	-7.426	3.491
1575941098576.0	-5.26	-7.438	3.467
1575941098577.0	-5.274	-7.431	3.459
1575941098578.0	-5.284	-7.422	3.448
1575941098579.0	-5.301	-7.426	3.424
1575941098580.0	-5.315	-7.448	3.424
1575941098581.0	-5.308	-7.448	3.426
1575941098582.0	-5.305	-7.448	3.414
1575941098583.0	-5.32	-7.448	3.409
1575941098584.0	-5.324	-7.458	3.409
1575941098585.0	-5.32	-7.465	3.407
1575941098586.0	-5.313	-7.472	3.414
1575941098587.0	-5.31	-7.486	3.419
1575941098588.0	-5.313	-7.479	3.416
1575941098589.0	-5.303	-7.467	3.414
1575941098590.0	-5.293	-7.489	3.419
1575941098591.0	-5.289	-7.503	3.426
1575941098592.0	-5.284	-7.513	3.431
1575941098593.0	-5.272	-7.52	3.44
1575941098594.0	-5.267	-7.51	3.45
1575941098595.0	-5.265	-7.503	3.452
1575941098596.0	-5.253	-7.508	3.45
1575941098597.0	-5.248	-7.544	3.428
1575941098598.0	-5.238	-7.565	3.409
1575941098599.0	-5.234	-7.551	3.404
1575941098600.0	-5.217	-7.553	3.392
1575941098602.0	-5.195	-7.553	3.383
1575941098605.0	-5.193	-7.553	3.388
1575941098607.0	-5.186	-7.563	3.376
1575941098609.0	-5.162	-7.573	3.373
1575941098612.0	-5.14	-7.585	3.392
1575941098615.0	-5.131	-7.596	3.39
1575941098617.0	-5.119	-7.599	3.392
1575941098619.0	-5.121	-7.599	3.38
1575941098622.0	-5.131	-7.604	3.39
1575941098624.0	-5.123	-7.606	3.407
1575941098627.0	-5.131	-7.601	3.4
1575941098629.0	-5.157	-7.596	3.404
1575941098631.0	-5.162	-7.604	3.407
1575941098635.0	-5.15	-7.604	3.395
1575941098637.0	-5.14	-7.604	3.38
1575941098640.0	-5.135	-7.618	3.34
1575941098641.0	-5.14	-7.62	3.311
1575941098644.0	-5.15	-7.616	3.297
1575941098648.0	-5.15	-7.611	3.28
1575941098649.0	-5.157	-7.604	3.268
1575941098650.0	-5.178	-7.589	3.239
1575941098653.0	-5.186	-7.57	3.239
1575941098655.0	-5.188	-7.568	3.254
1575941098658.0	-5.205	-7.561	3.256
1575941098660.0	-5.214	-7.544	3.261
1575941098665.0	-5.212	-7.549	3.263
1575941098667.0	-5.229	-7.565	3.273
1575941098669.0	-5.243	-7.573	3.282
1575941098673.0	-5.241	-7.561	3.282
1575941098674.0	-5.229	-7.551	3.282
1575941098675.0	-5.231	-7.537	3.292
1575941098677.0	-5.238	-7.537	3.294
1575941098682.0	-5.241	-7.546	3.297
1575941098683.0	-5.234	-7.556	3.297
1575941098685.0	-5.222	-7.573	3.297
1575941098688.0	-5.224	-7.565	3.301
1575941098689.0	-5.222	-7.565	3.306
1575941098691.0	-5.229	-7.577	3.313
1575941098694.0	-5.245	-7.577	3.318
1575941098698.0	-5.238	-7.573	3.321
1575941098699.0	-5.234	-7.57	3.311
1575941098701.0	-5.243	-7.565	3.311
1575941098705.0	-5.238	-7.561	3.306
1575941098706.0	-5.226	-7.568	3.292
1575941098708.0	-5.217	-7.573	3.282
1575941098711.0	-5.207	-7.582	3.282
1575941098714.0	-5.212	-7.589	3.292
1575941098716.0	-5.212	-7.585	3.285
1575941098722.0	-5.193	-7.594	3.273
1575941098723.0	-5.178	-7.608	3.294
1575941098724.0	-5.176	-7.63	3.321
1575941098725.0	-5.166	-7.642	3.333
1575941098728.0	-5.164	-7.644	3.352
1575941098731.0	-5.157	-7.642	3.364
1575941098733.0	-5.14	-7.654	3.376
1575941098735.0	-5.135	-7.666	3.392
1575941098738.0	-5.133	-7.668	3.404
1575941098740.0	-5.128	-7.683	3.402
1575941098743.0	-5.128	-7.687	3.395
1575941098745.0	-5.128	-7.68	3.404
1575941098747.0	-5.119	-7.69	3.392
1575941098750.0	-5.114	-7.702	3.385
1575941098752.0	-5.116	-7.709	3.385
1575941098755.0	-5.121	-7.738	3.4
1575941098757.0	-5.119	-7.764	3.459
1575941098759.0	-5.107	-7.798	3.505
1575941098763.0	-5.099	-7.829	3.534
1575941098765.0	-5.097	-7.85	3.572
1575941098767.0	-5.09	-7.865	3.608
1575941098769.0	-5.092	-7.869	3.634
1575941098772.0	-5.107	-7.881	3.653
1575941098774.0	-5.128	-7.893	3.661
1575941098777.0	-5.169	-7.898	3.653
1575941098779.0	-5.212	-7.891	3.665
1575941098782.0	-5.229	-7.881	3.706
1575941098784.0	-5.217	-7.877	3.728
1575941098787.0	-5.195	-7.881	3.744
1575941098789.0	-5.171	-7.881	3.754
1575941098792.0	-5.14	-7.881	3.73
1575941098794.0	-5.131	-7.872	3.677
1575941098797.0	-5.145	-7.857	3.632
1575941098799.0	-5.157	-7.845	3.603
1575941098801.0	-5.159	-7.814	3.574
1575941098804.0	-5.147	-7.8	3.543
1575941098806.0	-5.128	-7.798	3.515
1575941098809.0	-5.128	-7.783	3.517
1575941098811.0	-5.145	-7.786	3.538
1575941098814.0	-5.152	-7.817	3.562
1575941098816.0	-5.135	-7.843	3.613
1575941098818.0	-5.116	-7.872	3.613
1575941098821.0	-5.095	-7.891	3.617
1575941098823.0	-5.085	-7.898	3.658
1575941098827.0	-5.104	-7.905	3.677
1575941098829.0	-5.131	-7.877	3.701
1575941098831.0	-5.157	-7.843	3.708
1575941098833.0	-5.193	-7.817	3.682
1575941098835.0	-5.217	-7.776	3.634
1575941098838.0	-5.222	-7.74	3.574
1575941098840.0	-5.214	-7.711	3.483
1575941098843.0	-5.198	-7.69	3.392
1575941098845.0	-5.181	-7.661	3.311
1575941098848.0	-5.169	-7.62	3.232
1575941098852.0	-5.147	-7.592	3.175
1575941098853.0	-5.131	-7.585	3.148
1575941098855.0	-5.133	-7.599	3.11
1575941098859.0	-5.131	-7.608	3.064
1575941098862.0	-5.126	-7.613	3.036
1575941098864.0	-5.119	-7.632	3.031
1575941098866.0	-5.097	-7.654	3.055
1575941098867.0	-5.066	-7.664	3.093
1575941098873.0	-5.047	-7.678	3.124
1575941098874.0	-5.035	-7.709	3.151
1575941098875.0	-5.011	-7.757	3.22
1575941098878.0	-4.977	-7.788	3.297
1575941098879.0	-4.941	-7.826	3.383
1575941098883.0	-4.91	-7.877	3.459
1575941098884.0	-4.874	-7.92	3.505
1575941098888.0	-4.846	-7.946	3.553
1575941098892.0	-4.831	-7.958	3.61
1575941098893.0	-4.829	-7.965	3.653
1575941098894.0	-4.824	-7.984	3.673
1575941098896.0	-4.817	-8.006	3.67
1575941098899.0	-4.795	-8.015	3.644
1575941098901.0	-4.781	-8.027	3.629
1575941098904.0	-4.779	-8.015	3.617
1575941098906.0	-4.769	-7.989	3.603
1575941098909.0	-4.769	-7.965	3.586
1575941098911.0	-4.757	-7.953	3.57
1575941098915.0	-4.731	-7.922	3.558
1575941098917.0	-4.721	-7.877	3.527
1575941098919.0	-4.733	-7.843	3.481
1575941098923.0	-4.745	-7.79	3.448
1575941098924.0	-4.759	-7.752	3.416
1575941098929.0	-4.769	-7.723	3.39
1575941098930.0	-4.769	-7.68	3.337
1575941098931.0	-4.774	-7.659	3.278
1575941098934.0	-4.786	-7.625	3.249
1575941098935.0	-4.8	-7.585	3.237
1575941098938.0	-4.807	-7.546	3.22
1575941098942.0	-4.812	-7.522	3.182
1575941098944.0	-4.81	-7.503	3.136
1575941098945.0	-4.807	-7.479	3.108
1575941098948.0	-4.829	-7.467	3.084
1575941098950.0	-4.846	-7.467	3.06
1575941098954.0	-4.858	-7.484	3.041
1575941098956.0	-4.882	-7.501	3.048
1575941098959.0	-4.903	-7.529	3.064
1575941098960.0	-4.915	-7.549	3.072
1575941098964.0	-4.929	-7.544	3.098
1575941098965.0	-4.939	-7.539	3.117
1575941098968.0	-4.953	-7.539	3.122
1575941098970.0	-4.968	-7.549	3.122
1575941098972.0	-4.973	-7.561	3.134
1575941098974.0	-4.98	-7.553	3.155
1575941098978.0	-5.004	-7.553	3.165
1575941098979.0	-5.032	-7.551	3.17
1575941098983.0	-5.059	-7.549	3.189
1575941098985.0	-5.075	-7.568	3.208
1575941098987.0	-5.078	-7.606	3.222
1575941098989.0	-5.085	-7.64	3.256
1575941098992.0	-5.087	-7.666	3.292
1575941098994.0	-5.095	-7.687	3.323
1575941098997.0	-5.104	-7.699	3.349
1575941098999.0	-5.099	-7.714	3.376
1575941099001.0	-5.107	-7.714	3.4
1575941099004.0	-5.104	-7.719	3.414
1575941099007.0	-5.097	-7.733	3.428
1575941099008.0	-5.097	-7.745	3.445
1575941099011.0	-5.09	-7.757	3.457
1575941099014.0	-5.066	-7.75	3.455
1575941099015.0	-5.056	-7.743	3.45
1575941099018.0	-5.066	-7.769	3.44
1575941099021.0	-5.066	-7.8	3.428
1575941099023.0	-5.059	-7.814	3.436
1575941099026.0	-5.047	-7.845	3.452
1575941099028.0	-5.037	-7.867	3.457
1575941099030.0	-5.006	-7.857	3.462
1575941099033.0	-4.953	-7.86	3.471
1575941099035.0	-4.898	-7.843	3.455
1575941099037.0	-4.87	-7.826	3.428
1575941099040.0	-4.822	-7.822	3.404
1575941099042.0	-4.774	-7.814	3.38
1575941099045.0	-4.733	-7.812	3.34
1575941099047.0	-4.695	-7.817	3.294
1575941099050.0	-4.673	-7.836	3.263
1575941099052.0	-4.647	-7.831	3.246
1575941099054.0	-4.633	-7.824	3.258
1575941099057.0	-4.618	-7.833	3.285
1575941099059.0	-4.604	-7.831	3.297
1575941099062.0	-4.587	-7.824	3.311
1575941099064.0	-4.568	-7.819	3.316
1575941099069.0	-4.558	-7.836	3.301
1575941099070.0	-4.542	-7.845	3.294
1575941099072.0	-4.532	-7.853	3.301
1575941099077.0	-4.537	-7.874	3.325
1575941099078.0	-4.544	-7.901	3.337
1575941099079.0	-4.561	-7.915	3.361
1575941099088.0	-4.575	-7.908	3.404
1575941099089.0	-4.597	-7.901	3.438
1575941099090.0	-4.613	-7.901	3.457
1575941099091.0	-4.633	-7.917	3.467
1575941099092.0	-4.645	-7.92	3.464
1575941099095.0	-4.633	-7.903	3.455
1575941099099.0	-4.599	-7.896	3.443
1575941099100.0	-4.585	-7.91	3.414
1575941099102.0	-4.58	-7.922	3.361
1575941099104.0	-4.561	-7.932	3.321
1575941099105.0	-4.539	-7.944	3.289
1575941099108.0	-4.51	-7.951	3.254
1575941099110.0	-4.482	-7.965	3.237
1575941099115.0	-4.47	-7.992	3.222
1575941099116.0	-4.453	-8.011	3.218
1575941099117.0	-4.436	-8.008	3.218
1575941099120.0	-4.429	-7.996	3.199
1575941099123.0	-4.417	-7.992	3.182
1575941099125.0	-4.412	-7.977	3.163
1575941099127.0	-4.4	-7.968	3.153
1575941099130.0	-4.381	-7.968	3.139
1575941099134.0	-4.352	-7.968	3.134
1575941099135.0	-4.307	-7.956	3.117
1575941099137.0	-4.269	-7.953	3.081
1575941099139.0	-4.247	-7.946	3.055
1575941099142.0	-4.218	-7.939	3.029
1575941099144.0	-4.178	-7.939	2.981
1575941099147.0	-4.137	-7.927	2.918
1575941099149.0	-4.101	-7.927	2.863
1575941099151.0	-4.07	-7.941	2.806
1575941099154.0	-4.044	-7.953	2.775
1575941099156.0	-4.02	-7.977	2.758
1575941099159.0	-3.996	-8.006	2.736
1575941099161.0	-3.974	-8.015	2.727
1575941099164.0	-3.965	-8.03	2.722
1575941099166.0	-3.962	-8.063	2.746
1575941099169.0	-3.953	-8.102	2.775
1575941099171.0	-3.938	-8.128	2.787
1575941099174.0	-3.929	-8.15	2.794
1575941099176.0	-3.936	-8.183	2.803
1575941099179.0	-3.943	-8.19	2.823
1575941099181.0	-3.95	-8.183	2.837
1575941099184.0	-3.957	-8.185	2.851
1575941099186.0	-3.953	-8.185	2.897
1575941099188.0	-3.943	-8.173	2.981
1575941099191.0	-3.926	-8.15	3.086
1575941099193.0	-3.914	-8.123	3.177
1575941099196.0	-3.905	-8.111	3.234
1575941099199.0	-3.895	-8.109	3.287
1575941099201.0	-3.888	-8.109	3.313
1575941099203.0	-3.871	-8.099	3.304
1575941099205.0	-3.854	-8.082	3.266
1575941099208.0	-3.833	-8.047	3.177
1575941099211.0	-3.831	-7.996	3.076
1575941099213.0	-3.838	-7.963	2.94
1575941099215.0	-3.792	-7.951	2.794
1575941099218.0	-3.761	-7.97	2.629
1575941099221.0	-3.775	-7.989	2.466
1575941099223.0	-3.821	-7.989	2.344
1575941099225.0	-3.907	-7.987	2.227
1575941099227.0	-3.984	-7.994	2.126
1575941099230.0	-4.053	-8.008	2.059
1575941099232.0	-4.125	-8.006	1.997
1575941099235.0	-4.187	-7.994	1.908
1575941099237.0	-4.233	-7.972	1.843
1575941099240.0	-4.259	-7.953	1.76
1575941099242.0	-4.285	-7.936	1.647
1575941099245.0	-4.293	-7.927	1.554
1575941099248.0	-4.29	-7.98	1.489
1575941099250.0	-4.29	-8.075	1.46
1575941099253.0	-4.278	-8.205	1.441
1575941099255.0	-4.278	-8.353	1.422
1575941099260.0	-4.269	-8.478	1.427
1575941099261.0	-4.247	-8.566	1.432
1575941099262.0	-4.233	-8.659	1.451
1575941099264.0	-4.221	-8.724	1.518
1575941099267.0	-4.187	-8.746	1.597
1575941099270.0	-4.135	-8.746	1.681
1575941099273.0	-4.068	-8.738	1.752
1575941099274.0	-3.998	-8.726	1.764
1575941099279.0	-3.912	-8.686	1.736
1575941099280.0	-3.826	-8.612	1.726
1575941099282.0	-3.766	-8.53	1.693
1575941099286.0	-3.716	-8.451	1.602
1575941099287.0	-3.67	-8.36	1.508
1575941099290.0	-3.639	-8.26	1.427
1575941099291.0	-3.617	-8.157	1.334
1575941099294.0	-3.606	-8.056	1.262
1575941099296.0	-3.613	-7.953	1.231
1575941099299.0	-3.639	-7.865	1.223
1575941099301.0	-3.675	-7.79	1.216
1575941099304.0	-3.706	-7.704	1.197
1575941099305.0	-3.742	-7.616	1.183
1575941099309.0	-3.797	-7.541	1.176
1575941099311.0	-3.857	-7.453	1.192
1575941099313.0	-3.902	-7.376	1.238
1575941099315.0	-3.95	-7.316	1.312
1575941099319.0	-3.991	-7.233	1.389
1575941099321.0	-4.02	-7.149	1.441
1575941099323.0	-4.039	-7.079	1.441
1575941099325.0	-4.053	-7.0	1.389
1575941099328.0	-4.065	-6.914	1.357
1575941099331.0	-4.063	-6.873	1.336
1575941099332.0	-4.048	-6.895	1.281
1575941099335.0	-4.005	-6.979	1.164
1575941099340.0	-3.943	-7.089	1.044
1575941099341.0	-3.893	-7.17	0.97
1575941099342.0	-3.859	-7.216	0.893
1575941099345.0	-3.857	-7.247	0.852
1575941099349.0	-3.878	-7.278	0.848
1575941099350.0	-3.926	-7.288	0.845
1575941099353.0	-3.986	-7.278	0.871
1575941099354.0	-4.048	-7.268	0.874
1575941099357.0	-4.099	-7.264	0.819
1575941099359.0	-4.149	-7.257	0.759
1575941099362.0	-4.19	-7.23	0.694
1575941099365.0	-4.209	-7.168	0.622
1575941099368.0	-4.23	-7.079	0.553
1575941099369.0	-4.226	-7.0	0.508
1575941099374.0	-4.197	-6.921	0.455
1575941099376.0	-4.197	-6.814	0.359
1575941099377.0	-4.211	-6.706	0.218
1575941099381.0	-4.199	-6.605	0.036
1575941099382.0	-4.178	-6.51	-0.168
1575941099385.0	-4.156	-6.431	-0.357
1575941099386.0	-4.12	-6.373	-0.527
1575941099390.0	-4.068	-6.311	-0.68
1575941099393.0	-3.993	-6.277	-0.802
1575941099395.0	-3.919	-6.296	-0.912
1575941099396.0	-3.847	-6.361	-1.006
1575941099398.0	-3.802	-6.476	-1.092
1575941099402.0	-3.759	-6.636	-1.187
1575941099403.0	-3.716	-6.818	-1.312
1575941099405.0	-3.694	-7.019	-1.446
1575941099408.0	-3.692	-7.225	-1.571
1575941099411.0	-3.704	-7.398	-1.671
1575941099414.0	-3.718	-7.537	-1.731
1575941099417.0	-3.735	-7.644	-1.745
1575941099418.0	-3.759	-7.714	-1.724
1575941099431.0	-3.785	-7.731	-1.707
1575941099432.0	-3.799	-7.719	-1.741
1575941099433.0	-3.807	-7.678	-1.827
1575941099434.0	-3.819	-7.611	-1.889
1575941099435.0	-3.809	-7.537	-1.937
1575941099436.0	-3.78	-7.45	-2.023
1575941099437.0	-3.747	-7.364	-2.09
1575941099438.0	-3.696	-7.268	-2.092
1575941099440.0	-3.656	-7.168	-2.085
1575941099443.0	-3.634	-7.101	-2.08
1575941099446.0	-3.608	-7.079	-2.071
1575941099448.0	-3.586	-7.082	-2.059
1575941099449.0	-3.56	-7.108	-2.042
1575941099455.0	-3.538	-7.166	-2.009
1575941099456.0	-3.517	-7.242	-1.944
1575941099457.0	-3.474	-7.321	-1.846
1575941099460.0	-3.426	-7.376	-1.729
1575941099461.0	-3.404	-7.388	-1.638
1575941099464.0	-3.402	-7.371	-1.592
1575941099467.0	-3.383	-7.324	-1.585
1575941099469.0	-3.337	-7.245	-1.616
1575941099472.0	-3.28	-7.144	-1.7
1575941099474.0	-3.227	-7.027	-1.798
1575941099478.0	-3.194	-6.897	-1.903
1575941099480.0	-3.163	-6.749	-2.013
1575941099481.0	-3.146	-6.601	-2.102
1575941099485.0	-3.165	-6.454	-2.157
1575941099486.0	-3.199	-6.289	-2.183
1575941099489.0	-3.254	-6.115	-2.198
1575941099491.0	-3.328	-5.94	-2.243
1575941099496.0	-3.416	-5.789	-2.349
1575941099497.0	-3.534	-5.684	-2.478
1575941099499.0	-3.665	-5.59	-2.607
1575941099500.0	-3.79	-5.542	-2.71
1575941099505.0	-3.91	-5.559	-2.796
1575941099506.0	-4.036	-5.576	-2.88
1575941099508.0	-4.166	-5.573	-2.954
1575941099511.0	-4.302	-5.564	-3.041
1575941099513.0	-4.451	-5.528	-3.136
1575941099515.0	-4.563	-5.485	-3.232
1575941099517.0	-4.647	-5.451	-3.345
1575941099522.0	-4.721	-5.415	-3.469
1575941099524.0	-4.769	-5.399	-3.579
1575941099525.0	-4.795	-5.401	-3.685
1575941099528.0	-4.819	-5.401	-3.807
1575941099529.0	-4.848	-5.403	-3.914
1575941099532.0	-4.848	-5.411	-4.02
1575941099535.0	-4.843	-5.413	-4.12
1575941099539.0	-4.829	-5.415	-4.214
1575941099540.0	-4.788	-5.399	-4.3
1575941099542.0	-4.712	-5.363	-4.396
1575941099547.0	-4.616	-5.324	-4.491
1575941099548.0	-4.532	-5.265	-4.554
1575941099549.0	-4.427	-5.181	-4.657
1575941099553.0	-4.297	-5.107	-4.788
1575941099555.0	-4.175	-5.042	-4.886
1575941099556.0	-4.051	-4.97	-4.968
